Image_Name,Image_Path,Plate_Detected,Detected_Text,x1,y1,x2,y2,Processed_Image_Path,Processing_Time,Confidence_Score
0963.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0963.jpg,True,س ي ف١,411,362,561,438,results\plates\plate_0963.jpg,2.20,1.0
0964.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0964.jpg,True,س ي ف٣٣٣,472,526,695,642,results\plates\plate_0964.jpg,1.90,1.0
0965.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0965.jpg,True,س ي ف١,390,337,680,486,results\plates\plate_0965.jpg,1.28,1.0
0966.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0966.jpg,True,م م٧,491,670,634,747,results\plates\plate_0966.jpg,1.76,1.0
0967.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0967.jpg,True,م م م٨٨٨٨,348,426,564,535,results\plates\plate_0967.jpg,1.48,1.0
0968.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0968.jpg,True,م م م٨٨٨٨,99,413,896,848,results\plates\plate_0968.jpg,1.92,1.0
0969.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0969.jpg,True,ع م ر١١١١,413,513,641,629,results\plates\plate_0969.jpg,1.24,1.0
0970.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0970.jpg,True,ع م ر١١١١,428,806,676,917,results\plates\plate_0970.jpg,2.23,1.0
0971.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0971.jpg,True,ع م ر١١١١,392,626,668,766,results\plates\plate_0971.jpg,1.81,1.0
0972.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0972.jpg,True,أ س د٥,350,636,570,743,results\plates\plate_0972.jpg,1.78,1.0
0973.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0973.jpg,True,ع ل م١١١,60,748,201,850,results\plates\plate_0973.jpg,1.98,1.0
0974.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0974.jpg,True,و ل ي٢٢٢,437,724,636,812,results\plates\plate_0974.jpg,1.47,1.0
0975.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0975.jpg,True,د د د٦٦٦٦,396,423,573,515,results\plates\plate_0975.jpg,1.13,1.0
0976.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0976.jpg,True,د د د٦٦٦٦,458,378,572,438,results\plates\plate_0976.jpg,0.97,1.0
0977.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0977.jpg,True,أ س د٤٤٤٤,426,595,661,709,results\plates\plate_0977.jpg,1.07,1.0
0978.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0978.jpg,True,ص ص ص٦٦٦,471,375,681,482,results\plates\plate_0978.jpg,1.20,1.0
0979.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0979.jpg,True,ه أ م٣٣٣٣,237,661,388,741,results\plates\plate_0979.jpg,1.01,1.0
0980.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0980.jpg,True,ص ص ص٦٦٦,347,475,494,552,results\plates\plate_0980.jpg,0.90,1.0
0981.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0981.jpg,True,ص ص ص٦٦٦,475,433,759,572,results\plates\plate_0981.jpg,1.16,1.0
0982.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0982.jpg,True,ن ج أ٦٦٦٦,347,427,521,520,results\plates\plate_0982.jpg,1.11,1.0
0983.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0983.jpg,True,ص ص ص٦٦٦,452,300,622,389,results\plates\plate_0983.jpg,0.99,1.0
0984.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0984.jpg,True,ف ج٤٤٤٤,541,246,657,308,results\plates\plate_0984.jpg,0.83,1.0
0985.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0985.jpg,True,ف ج٤٤٤٤,428,379,575,455,results\plates\plate_0985.jpg,0.86,1.0
0986.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0986.jpg,True,م١,439,607,559,681,results\plates\plate_0986.jpg,1.07,1.0
0987.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0987.jpg,True,ع م ر٩٩٩,528,439,743,553,results\plates\plate_0987.jpg,1.02,1.0
0988.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0988.jpg,True,م ج د٦٦٦٦,353,293,500,369,results\plates\plate_0988.jpg,1.02,1.0
0989.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0989.jpg,True,م١,593,510,664,551,results\plates\plate_0989.jpg,1.06,1.0
0990.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0990.jpg,True,م١,470,292,624,379,results\plates\plate_0990.jpg,1.21,1.0
0991.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0991.jpg,True,ط ر١,239,364,332,439,results\plates\plate_0991.jpg,0.89,1.0
0992.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0992.jpg,True,س س س٩٩٦٦,427,381,577,459,results\plates\plate_0992.jpg,1.09,1.0
0993.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0993.jpg,True,ط ر١,384,368,695,539,results\plates\plate_0993.jpg,1.18,1.0
0994.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0994.jpg,True,أ س د٢٢١٢,432,325,648,431,results\plates\plate_0994.jpg,1.01,1.0
0995.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0995.jpg,True,س س س٥٥٥,366,485,587,607,results\plates\plate_0995.jpg,1.37,1.0
0996.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0996.jpg,True,ص ص ص٥٥٥٥,384,408,660,540,results\plates\plate_0996.jpg,1.13,1.0
0997.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0997.jpg,True,ر١,418,416,752,595,results\plates\plate_0997.jpg,1.24,1.0
0998.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0998.jpg,True,م ط١,660,632,887,755,results\plates\plate_0998.jpg,1.09,1.0
0999.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\0999.jpg,True,ر١,415,637,636,751,results\plates\plate_0999.jpg,1.36,1.0
1000.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1000.jpg,True,س ع د١١١١,235,618,367,679,results\plates\plate_1000.jpg,1.11,1.0
1001.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1001.jpg,True,س ع د١١١١,387,659,625,780,results\plates\plate_1001.jpg,1.09,1.0
1002.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1002.jpg,True,س ع د١١١١,371,629,515,698,results\plates\plate_1002.jpg,1.15,1.0
1003.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1003.jpg,True,ي١,605,353,725,420,results\plates\plate_1003.jpg,1.24,1.0
1004.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1004.jpg,True,ر ع ب٢٢٢,408,304,501,371,results\plates\plate_1004.jpg,1.16,1.0
1005.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1005.jpg,True,ه ه١١١١,475,379,636,468,results\plates\plate_1005.jpg,1.06,1.0
1006.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1006.jpg,True,ص ص ص٥٥٥٥,359,587,477,654,results\plates\plate_1006.jpg,0.90,1.0
1007.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1007.jpg,True,ه ه١١١١,358,497,505,579,results\plates\plate_1007.jpg,1.13,1.0
1008.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1008.jpg,True,ر م٥٥٥٥,369,363,491,426,results\plates\plate_1008.jpg,1.02,1.0
1009.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1009.jpg,True,ر م٥٥٥٥,477,682,700,803,results\plates\plate_1009.jpg,1.32,1.0
1010.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1010.jpg,True,أ أ أ٧٧٧٧,466,473,696,593,results\plates\plate_1010.jpg,1.08,1.0
1011.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1011.jpg,True,أ أ أ٧٧٧٧,401,338,642,463,results\plates\plate_1011.jpg,1.18,1.0
1012.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1012.jpg,True,أ أ أ٧٧٧٧,326,287,673,466,results\plates\plate_1012.jpg,1.09,1.0
1013.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1013.jpg,True,ر و ق٦٦٦٦,309,406,501,512,results\plates\plate_1013.jpg,0.89,1.0
1014.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1014.jpg,True,ج ب ل٥٥٥,551,633,737,756,results\plates\plate_1014.jpg,0.96,1.0
1015.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1015.jpg,True,أ ه م١,311,426,482,514,results\plates\plate_1015.jpg,1.03,1.0
1016.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1016.jpg,True,م ي ر٦٦٦٦,215,400,288,437,results\plates\plate_1016.jpg,1.05,1.0
1017.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1017.jpg,True,ن ن ن٦٦٦٦,700,438,866,533,results\plates\plate_1017.jpg,1.01,1.0
1018.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1018.jpg,True,ن ن ل ن٦٦٦٦,92,535,216,632,results\plates\plate_1018.jpg,1.02,1.0
1019.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1019.jpg,True,ص ص١١,296,227,407,288,results\plates\plate_1019.jpg,1.08,1.0
1020.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1020.jpg,True,أ ه م١,447,623,694,752,results\plates\plate_1020.jpg,1.04,1.0
1021.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1021.jpg,True,و ط ن١١١,394,237,586,331,results\plates\plate_1021.jpg,0.80,1.0
1022.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1022.jpg,True,س س١,350,305,465,367,results\plates\plate_1022.jpg,1.08,1.0
1023.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1023.jpg,True,ن ه ي٧٧٧,434,300,696,424,results\plates\plate_1023.jpg,0.89,1.0
1024.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1024.jpg,True,ر ر ر٤٤٤٤,417,326,797,515,results\plates\plate_1024.jpg,1.04,1.0
1025.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1025.jpg,True,ر ر ر٤٤٤٤,440,217,602,301,results\plates\plate_1025.jpg,0.81,1.0
1026.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1026.jpg,True,د ل ع٤٤٤٤,790,360,927,429,results\plates\plate_1026.jpg,0.94,1.0
1027.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1027.jpg,True,م و٩٩٩٩,488,638,682,734,results\plates\plate_1027.jpg,0.94,1.0
1028.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1028.jpg,True,د ل ع٤٤٤٤,547,774,771,917,results\plates\plate_1028.jpg,1.12,1.0
1029.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1029.jpg,True,د ل ع٤٤٤٤,501,783,728,892,results\plates\plate_1029.jpg,1.07,1.0
1030.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1030.jpg,True,ط ل ق٦٦٦,342,373,464,434,results\plates\plate_1030.jpg,1.03,1.0
1031.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1031.jpg,True,ن ه ي٧٧٧,623,495,793,582,results\plates\plate_1031.jpg,1.03,1.0
1032.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1032.jpg,True,ط ع م٩٩٩٩,389,303,850,496,results\plates\plate_1032.jpg,0.87,1.0
1033.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1033.jpg,True,ط ع م٨٨٨٨,364,473,645,611,results\plates\plate_1033.jpg,0.93,1.0
1034.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1034.jpg,True,ب ط ع م٧٧٧٧,424,263,566,342,results\plates\plate_1034.jpg,0.92,1.0
1035.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1035.jpg,True,ه س١,349,320,516,405,results\plates\plate_1035.jpg,1.19,1.0
1036.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1036.jpg,True,د د د٣٣٣٣,167,353,241,390,results\plates\plate_1036.jpg,0.79,1.0
1037.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1037.jpg,True,ه ن أ٨٨٨٨,471,522,860,729,results\plates\plate_1037.jpg,0.99,1.0
1038.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1038.jpg,True,ن س ر١١١١,260,400,366,451,results\plates\plate_1038.jpg,1.04,1.0
1039.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1039.jpg,True,د د د٣٣٣,420,192,572,270,results\plates\plate_1039.jpg,0.86,1.0
1040.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1040.jpg,True,ر ز ي ن٥٥٥٥,460,812,671,897,results\plates\plate_1040.jpg,1.04,1.0
1041.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1041.jpg,True,ر ي ن٥٥٥٥,465,697,669,797,results\plates\plate_1041.jpg,1.00,1.0
1042.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1042.jpg,True,د د د٣٣٣,426,354,578,433,results\plates\plate_1042.jpg,0.95,1.0
1043.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1043.jpg,True,ع ب١,413,377,552,451,results\plates\plate_1043.jpg,0.89,1.0
1044.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1044.jpg,True,أ ه م١,451,554,584,631,results\plates\plate_1044.jpg,1.02,1.0
1045.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1045.jpg,True,ق م ر٤٤٤,423,431,615,523,results\plates\plate_1045.jpg,0.88,1.0
1046.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1046.jpg,True,أ٨٨,261,268,453,365,results\plates\plate_1046.jpg,0.95,1.0
1047.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1047.jpg,True,ج و١١١١,292,630,660,812,results\plates\plate_1047.jpg,1.01,1.0
1048.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1048.jpg,True,ق م ر٤٤٤,338,330,753,551,results\plates\plate_1048.jpg,1.06,1.0
1049.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1049.jpg,True,س س س١١١١,661,333,869,436,results\plates\plate_1049.jpg,1.01,1.0
1050.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1050.jpg,True,ن س ر٦٦٦٦,211,527,375,629,results\plates\plate_1050.jpg,0.96,1.0
1051.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1051.jpg,True,ع١,350,535,466,592,results\plates\plate_1051.jpg,1.03,1.0
1052.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1052.jpg,True,ي١,871,509,1045,605,results\plates\plate_1052.jpg,1.01,1.0
1053.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1053.jpg,True,د١,440,331,667,450,results\plates\plate_1053.jpg,1.03,1.0
1054.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1054.jpg,True,أ١١١١,372,340,594,454,results\plates\plate_1054.jpg,1.04,1.0
1055.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1055.jpg,True,م ط ر٦٦٦,259,201,351,244,results\plates\plate_1055.jpg,0.90,1.0
1056.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1056.jpg,True,م م م٤٤٤٤,428,389,660,511,results\plates\plate_1056.jpg,0.92,1.0
1057.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1057.jpg,True,م م م٤٤٤٤,663,539,817,622,results\plates\plate_1057.jpg,1.11,1.0
1058.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1058.jpg,True,ه ي٦٦٦٦,247,331,351,386,results\plates\plate_1058.jpg,0.91,1.0
1059.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1059.jpg,True,ن س ر٦٦٦٦,338,594,486,668,results\plates\plate_1059.jpg,1.01,1.0
1060.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1060.jpg,True,ه س١,114,418,200,476,results\plates\plate_1060.jpg,1.00,1.0
1061.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1061.jpg,True,أ ه م١,262,774,396,847,results\plates\plate_1061.jpg,1.04,1.0
1062.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1062.jpg,True,ن ه١,341,655,552,762,results\plates\plate_1062.jpg,0.96,1.0
1063.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1063.jpg,True,ص ص١١,289,219,424,287,results\plates\plate_1063.jpg,1.00,1.0
1064.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1064.jpg,True,أ ه م١,437,597,668,710,results\plates\plate_1064.jpg,1.06,1.0
1065.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1065.jpg,True,أ ه م١,380,598,698,707,results\plates\plate_1065.jpg,1.01,1.0
1066.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1066.jpg,True,أ ه م١,483,453,694,548,results\plates\plate_1066.jpg,1.06,1.0
1067.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1067.jpg,True,أ س د٤٤٤٤,417,655,546,719,results\plates\plate_1067.jpg,1.06,1.0
1068.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1068.jpg,True,ف ف ف٤٤٤,424,739,620,831,results\plates\plate_1068.jpg,1.08,1.0
1069.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1069.jpg,True,ج ن أ٦٦٦,383,693,522,759,results\plates\plate_1069.jpg,0.91,1.0
1070.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1070.jpg,True,ف ف ف٤٤٤,419,556,604,651,results\plates\plate_1070.jpg,1.04,1.0
1071.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1071.jpg,True,ع س ل٧٧٧,310,530,437,593,results\plates\plate_1071.jpg,0.99,1.0
1072.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1072.jpg,True,ل أ س د٤٤٤٤,115,559,198,601,results\plates\plate_1072.jpg,1.01,1.0
1073.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1073.jpg,True,أ أ١١,314,641,530,754,results\plates\plate_1073.jpg,0.94,1.0
1074.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1074.jpg,True,أ١١,323,454,633,590,results\plates\plate_1074.jpg,1.02,1.0
1075.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1075.jpg,True,أ أ١١,406,460,627,564,results\plates\plate_1075.jpg,0.93,1.0
1076.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1076.jpg,True,م س ر١١١١,453,609,523,646,results\plates\plate_1076.jpg,1.05,1.0
1077.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1077.jpg,True,م ص ر١١١١,347,578,547,679,results\plates\plate_1077.jpg,0.99,1.0
1078.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1078.jpg,True,م م م٣٣٣٣,488,291,648,369,results\plates\plate_1078.jpg,0.88,1.0
1079.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1079.jpg,True,م م م٣٣٣٣,412,366,672,476,results\plates\plate_1079.jpg,0.88,1.0
1080.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1080.jpg,True,ر و ه١٥٦,442,567,518,607,results\plates\plate_1080.jpg,0.94,1.0
1081.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1081.jpg,True,ج ن أ٦٦٦,201,139,753,427,results\plates\plate_1081.jpg,0.83,1.0
1082.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1082.jpg,True,م م م٣٣٣٣,296,396,623,561,results\plates\plate_1082.jpg,1.05,1.0
1083.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1083.jpg,True,د ه د د٣٣٣٣,217,437,500,565,results\plates\plate_1083.jpg,1.03,1.0
1084.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1084.jpg,True,د د د٣٣٣٣,330,352,630,503,results\plates\plate_1084.jpg,0.93,1.0
1085.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1085.jpg,True,ف ه د٢٢٢٢,276,729,449,819,results\plates\plate_1085.jpg,0.96,1.0
1086.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1086.jpg,True,ن س ر٥٥٥٥,433,284,582,379,results\plates\plate_1086.jpg,0.82,1.0
1087.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1087.jpg,True,م م٩,271,465,423,549,results\plates\plate_1087.jpg,1.06,1.0
1088.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1088.jpg,True,ج ن أ٦٦٦,444,418,598,486,results\plates\plate_1088.jpg,0.85,1.0
1089.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1089.jpg,True,ن س ر٥٥٥٥,436,487,566,555,results\plates\plate_1089.jpg,1.02,1.0
1090.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1090.jpg,True,ن ن ن٥٥٥٥,402,435,643,552,results\plates\plate_1090.jpg,0.98,1.0
1091.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1091.jpg,True,س١١١,460,482,695,600,results\plates\plate_1091.jpg,0.97,1.0
1092.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1092.jpg,True,س١١١,320,508,607,652,results\plates\plate_1092.jpg,1.06,1.0
1093.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1093.jpg,True,س١١١١,368,540,527,621,results\plates\plate_1093.jpg,0.96,1.0
1094.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1094.jpg,True,س ه١١١١,517,585,729,696,results\plates\plate_1094.jpg,0.97,1.0
1095.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1095.jpg,True,س١١١١,381,326,435,356,results\plates\plate_1095.jpg,0.85,1.0
1096.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1096.jpg,True,ج ن أ٦٦٦,372,559,506,626,results\plates\plate_1096.jpg,0.94,1.0
1097.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1097.jpg,True,ن س ل ر٨٨٨,326,247,669,429,results\plates\plate_1097.jpg,1.12,1.0
1098.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1098.jpg,True,ن س ر٨٨٨,413,429,522,485,results\plates\plate_1098.jpg,0.94,1.0
1099.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1099.jpg,True,ن س ل٧٨١١٨١٨,503,276,576,318,results\plates\plate_1099.jpg,0.90,1.0
1100.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1100.jpg,True,ن س ل ي٨٨٨,451,285,657,390,results\plates\plate_1100.jpg,0.87,1.0
1101.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1101.jpg,True,س ع د٣٣٣٣,461,730,620,819,results\plates\plate_1101.jpg,0.98,1.0
1102.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1102.jpg,True,س ع د٣٣٣٣,284,268,430,345,results\plates\plate_1102.jpg,1.00,1.0
1103.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1103.jpg,True,ف ر س١١١١,346,497,436,544,results\plates\plate_1103.jpg,1.05,1.0
1104.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1104.jpg,True,ه١,464,423,612,500,results\plates\plate_1104.jpg,0.91,1.0
1105.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1105.jpg,True,ه١,392,512,536,598,results\plates\plate_1105.jpg,0.90,1.0
1106.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1106.jpg,True,ه١,381,439,501,525,results\plates\plate_1106.jpg,0.95,1.0
1107.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1107.jpg,True,أ٨,648,381,771,448,results\plates\plate_1107.jpg,0.92,1.0
1108.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1108.jpg,True,ه١,367,622,515,702,results\plates\plate_1108.jpg,0.95,1.0
1109.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1109.jpg,True,ن ن ن٦٦٦٦,352,574,483,644,results\plates\plate_1109.jpg,1.06,1.0
1110.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1110.jpg,True,ن٥,424,620,639,729,results\plates\plate_1110.jpg,0.96,1.0
1111.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1111.jpg,True,ع د ل٨٨٨٨,352,441,516,533,results\plates\plate_1111.jpg,0.91,1.0
1112.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1112.jpg,True,أ٨,415,586,561,661,results\plates\plate_1112.jpg,0.89,1.0
1113.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1113.jpg,True,ع د ل٩٩٩٩,227,576,465,698,results\plates\plate_1113.jpg,0.93,1.0
1114.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1114.jpg,True,أ١,364,385,525,472,results\plates\plate_1114.jpg,0.89,1.0
1115.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1115.jpg,True,د ف ل٦٦٦,489,480,653,568,results\plates\plate_1115.jpg,0.94,1.0
1116.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1116.jpg,True,ج ب ل٥٥٥٥,459,766,693,881,results\plates\plate_1116.jpg,0.93,1.0
1117.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1117.jpg,True,م١,382,756,606,842,results\plates\plate_1117.jpg,0.96,1.0
1118.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1118.jpg,True,م١,357,321,576,443,results\plates\plate_1118.jpg,0.84,1.0
1119.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1119.jpg,True,م ص ر١,438,373,675,491,results\plates\plate_1119.jpg,1.07,1.0
1120.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1120.jpg,True,م ص ر١,407,394,629,496,results\plates\plate_1120.jpg,0.83,1.0
1121.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1121.jpg,True,م ص ر١,592,365,808,480,results\plates\plate_1121.jpg,0.90,1.0
1122.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1122.jpg,True,أ٨,155,471,306,560,results\plates\plate_1122.jpg,0.98,1.0
1123.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1123.jpg,True,م م م١,338,226,596,361,results\plates\plate_1123.jpg,1.01,1.0
1124.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1124.jpg,True,م م م١,429,363,757,537,results\plates\plate_1124.jpg,1.31,1.0
1125.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1125.jpg,True,م م م١,388,321,719,496,results\plates\plate_1125.jpg,1.23,1.0
1126.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1126.jpg,True,م م م١,376,378,537,460,results\plates\plate_1126.jpg,1.25,1.0
1127.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1127.jpg,True,س ع د٢٢٢٢,329,325,458,396,results\plates\plate_1127.jpg,1.12,1.0
1128.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1128.jpg,True,ع ع٤٤٤٤,380,361,584,470,results\plates\plate_1128.jpg,1.09,1.0
1129.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1129.jpg,True,ع ع٤٤٤٤,431,544,785,720,results\plates\plate_1129.jpg,1.21,1.0
1130.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1130.jpg,True,ع ع٤٤٤٤,440,405,635,509,results\plates\plate_1130.jpg,1.61,1.0
1131.jpg,D:\GP\EALPR Vechicles dataset\Vehicles\1131.jpg,True,ن ن ن٦٦٦٦,449,448,590,521,results\plates\plate_1131.jpg,1.44,1.0
